PROFID,fdnustdlit,dnu_model,dnu_inf,nu_max,mass,radius,luminosity,mixing_length,metalicity
profile43,0.9430516591038467,0.16686560701160824,0.15736288753966762,0.487260903919769,1.9884098706980504e+33,90.25006321372108,3.792879073846379e+36,1.7,0.0    d0
profile260,1.0186484244528782,0.49158663913143785,0.5007539554333248,2.1610999239846773,1.9884098706980504e+33,41.71569337045098,1.2466238162470308e+36,1.7,0.0    d0
profile213,0.9900069307654946,43.45655687588037,43.02229249432648,717.1750413396962,1.9884098706980504e+33,2.1424960329489333,9.537730094899413e+33,1.7,0.0    d0
profile104,0.9916385842041691,126.53234080186931,125.4743512888051,2736.6821572830327,1.9884098706980504e+33,1.0495724427593007,4.6276230701122886e+33,1.7,0.0    d0
profile211,0.9845846386069125,49.98748916981925,49.216913959133436,846.4030826231393,1.9884098706980504e+33,1.9587220229560778,8.893844979754936e+33,1.7,0.0    d0
profile179,0.9847697475386518,88.40229923255411,87.05590989707866,1688.5803961266656,1.9884098706980504e+33,1.3392147361165798,7.265235889763514e+33,1.7,0.0    d0
profile150,0.9891247312593859,106.62898646508032,105.46936758173327,2171.04061618984,1.9884098706980504e+33,1.1784147347744927,5.831883626580347e+33,1.7,0.0    d0
profile162,0.987751955110163,99.86460444792814,98.64145828974411,1987.5026039751547,1.9884098706980504e+33,1.2321854307058022,6.329947575403031e+33,1.7,0.0    d0
profile8,1.0361468390764452,0.37905629475011376,0.3927579816373597,1.5792809114397233,1.9884098706980504e+33,49.04925091044025,1.587809289840064e+36,1.7,0.0    d0
profile197,0.9797839609414901,71.9554878196643,70.50083286742783,1291.6947966886023,1.9884098706980504e+33,1.5414149272732347,8.653137574811867e+33,1.7,0.0    d0
profile9,1.0364808227144993,0.3668661873286927,0.38024976766857504,1.5146841502928534,1.9884098706980504e+33,50.11907964108524,1.6394828059104798e+36,1.7,0.0    d0
profile19,1.0009799480231358,0.27359812265242206,0.273866234591849,0.9924104154868979,1.9884098706980504e+33,62.37684411926592,2.2566730869479638e+36,1.7,0.0    d0
